timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2010-10-06,11.32,11.37,10.67,10.78,2.47428742964,26440100,0.0,1.0
2010-10-05,11.48,11.5,11.29,11.32,2.59823132686,18839700,0.0,1.0
2010-10-04,11.24,11.43,11.01,11.24,2.57986926801,18737500,0.0,1.0
2010-10-01,11.85,11.87,11.26,11.35,2.60511709893,24978000,0.0,1.0
2010-09-30,12.03,12.1673,11.58,11.682,2.68131964314,19690800,0.0,1.0
2010-09-29,11.86,12.23,11.75,11.88,2.72676573879,24372600,0.0,1.0
2010-09-28,12.01,12.14,11.76,11.971,2.74765258073,18079800,0.0,1.0
2010-09-27,12.35,12.36,11.84,11.995,2.75316119838,24987600,0.0,1.0
2010-09-24,11.88,12.3,11.79,12.26,2.81398551831,27174400,0.0,1.0
2010-09-23,11.52,11.98,11.42,11.62,2.66708904754,31021800,0.0,1.0
2010-09-22,11.25,11.49,11.18,11.39,2.61429812835,24999900,0.0,1.0
2010-09-21,10.65,11.47,10.65,11.29,2.59134555479,44490600,0.0,1.0
2010-09-20,10.55,10.75,10.45,10.7099,2.45819767558,11079200,0.0,1.0
2010-09-17,10.67,10.68,10.52,10.55,2.42149651046,10422100,0.0,1.0
2010-09-16,10.42,10.66,10.42,10.565,2.42493939649,9132000,0.0,1.0
2010-09-15,10.4401,10.57,10.3,10.56,2.42379176781,13889300,0.0,1.0
2010-09-14,10.55,10.68,10.45,10.54,2.4192012531,17463400,0.0,1.0
2010-09-13,10.25,10.77,10.245,10.64,2.44215382666,25394800,0.0,1.0
2010-09-10,10.25,10.28,9.98,10.07,2.31132415738,15232300,0.0,1.0
2010-09-09,10.45,10.46,10.05,10.18,2.33657198829,17443700,0.0,1.0
2010-09-08,10.01,10.39,9.9,10.32,2.36870559127,30603900,0.0,1.0
2010-09-07,9.87,10.22,9.85,9.99,2.29296209853,22495500,0.0,1.0
2010-09-03,9.7999,9.93,9.68,9.899,2.27207525659,14162100,0.0,1.0
2010-09-02,9.43,9.6,9.34,9.57,2.19656128958,14907300,0.0,1.0
2010-09-01,9.47,9.59,9.345,9.401,2.15777144027,21286000,0.0,1.0
2010-08-31,9.5,9.8,9.3,9.325,2.14032748436,23287200,0.0,1.0
2010-08-30,10.0,10.08,9.64,9.64,2.21262809107,15070100,0.0,1.0
2010-08-27,9.86,10.2,9.61,10.12,2.32280044415,26510400,0.0,1.0
2010-08-26,10.05,10.16,9.8,9.8,2.24935220877,16439900,0.0,1.0
2010-08-25,9.61,10.0,9.56,9.92,2.27689529704,18938300,0.0,1.0
2010-08-24,9.5,9.82,9.48,9.72,2.23099014992,16033300,0.0,1.0
2010-08-23,10.0,10.25,9.79,9.82,2.25394272348,18715500,0.0,1.0
2010-08-20,9.81,10.21,9.8,9.97,2.28837158382,32632700,0.0,1.0
2010-08-19,9.42,9.91,9.37,9.88,2.26771426761,40377500,0.0,1.0
2010-08-18,9.24,9.4,9.18,9.32,2.13917985568,8823000,0.0,1.0
2010-08-17,9.24,9.44,9.15,9.27,2.1277035689,12030600,0.0,1.0
2010-08-16,9.26,9.45,9.03,9.15,2.10016048063,20350200,0.0,1.0
2010-08-13,9.25,9.52,9.23,9.39,2.15524665718,44934800,0.0,1.0
2010-08-12,8.72,9.16,8.65,8.961,2.05678011661,33589600,0.0,1.0
2010-08-11,9.05,9.05,8.85,8.8825,2.03876234636,19903700,0.0,1.0
2010-08-10,9.48,9.5,9.2,9.2425,2.12139161118,19314000,0.0,1.0
2010-08-09,9.65,9.66,9.405,9.64,2.21262809107,11661400,0.0,1.0
2010-08-06,9.4,9.65,9.32,9.55,2.19197077487,18497600,0.0,1.0
2010-08-05,9.35,9.46,9.18,9.44,2.16672294395,20012600,0.0,1.0
2010-08-04,9.02,9.35,8.98,9.32,2.13917985568,21387400,0.0,1.0
2010-08-03,9.11,9.12,8.87,8.94,2.05196007616,23886100,0.0,1.0
2010-08-02,9.35,9.39,9.14,9.18,2.1070462527,22925500,0.0,1.0
2010-07-30,9.06,9.35,8.92,9.19,2.10934151006,24607200,0.0,1.0
2010-07-29,9.4,9.6,9.07,9.13,2.09556996592,66611900,0.0,1.0
2010-07-28,10.29,10.47,10.1,10.13,2.32509570151,33020200,0.0,1.0
2010-07-27,10.58,10.6,10.33,10.46,2.40083919425,17086800,0.0,1.0
2010-07-26,10.33,10.59,10.17,10.55,2.42149651046,17088700,0.0,1.0
2010-07-23,10.53,10.54,10.26,10.36,2.3778866207,20440100,0.0,1.0
2010-07-22,10.48,10.65,10.42,10.54,2.4192012531,11565300,0.0,1.0
2010-07-21,10.82,10.83,10.27,10.37,2.38018187805,15623500,0.0,1.0
2010-07-20,10.19,10.78,10.1,10.72,2.46051588551,29024700,0.0,1.0
2010-07-19,10.19,10.5,10.12,10.46,2.40083919425,19961000,0.0,1.0
2010-07-16,10.72,10.75,10.01,10.05,2.30673364266,32215100,0.0,1.0
2010-07-15,11.04,11.05,10.59,10.72,2.46051588551,23827200,0.0,1.0
2010-07-14,11.4,11.48,10.87,11.03,2.53166886354,33891600,0.0,1.0
2010-07-13,10.71,10.99,10.65,10.92,2.50642103263,18082900,0.0,1.0
2010-07-12,10.35,10.67,10.34,10.54,2.4192012531,14134900,0.0,1.0
2010-07-09,10.36,10.42,10.22,10.35,2.37559136334,14287900,0.0,1.0
2010-07-08,10.7,10.71,10.18,10.31,2.36641033392,19581800,0.0,1.0
2010-07-07,10.18,10.69,10.16,10.63,2.4398585693,15210300,0.0,1.0
2010-07-06,10.21,10.54,10.05,10.14,2.32739095887,17800500,0.0,1.0
2010-07-02,10.42,10.44,9.9,10.25,2.35263878978,18427400,0.0,1.0
2010-07-01,10.24,10.45,9.93,10.38,2.38247713541,18425200,0.0,1.0
2010-06-30,10.5,10.61,10.2087,10.21,2.34345776036,15576800,0.0,1.0
2010-06-29,10.86,10.87,10.41,10.48,2.40542970897,16520200,0.0,1.0
2010-06-28,11.16,11.26,10.9,11.1,2.54773566503,9300200,0.0,1.0
2010-06-25,11.19,11.2,10.9,11.08,2.54314515032,12680500,0.0,1.0
2010-06-24,11.62,11.68,11.07,11.11,2.55003092239,18125700,0.0,1.0
2010-06-23,11.67,11.81,11.34,11.69,2.68315584903,15351500,0.0,1.0
2010-06-22,12.16,12.31,11.5,11.56,2.6533175034,20454100,0.0,1.0
2010-06-21,12.56,12.59,11.9,12.01,2.75660408442,14495900,0.0,1.0
2010-06-18,12.29,12.45,12.2,12.3,2.82316654774,23320800,0.0,1.0
2010-06-17,12.18,12.25,11.76,12.22,2.80480448889,21476700,0.0,1.0
2010-06-16,11.84,11.95,11.61,11.77,2.70151790788,9162000,0.0,1.0
2010-06-15,11.49,11.98,11.47,11.9225,2.73652058255,13215800,0.0,1.0
2010-06-14,11.78,11.8,11.33,11.36,2.60741235628,9377000,0.0,1.0
2010-06-11,11.23,11.655,11.2,11.61,2.66479379018,11052600,0.0,1.0
2010-06-10,11.13,11.4,11.1,11.35,2.60511709893,15294200,0.0,1.0
2010-06-09,11.24,11.54,10.87,10.91,2.50412577527,17428800,0.0,1.0
2010-06-08,11.445,11.45,10.89,11.18,2.56609772388,24190900,0.0,1.0
2010-06-07,12.15,12.23,11.45,11.5025,2.64011977361,14431200,0.0,1.0
2010-06-04,12.33,12.55,12.03,12.095,2.77611377194,16786400,0.0,1.0
2010-06-03,12.46,12.73,12.42,12.7,2.91497684197,14659000,0.0,1.0
2010-06-02,12.6,12.735,12.515,12.72,2.91956735668,16227200,0.0,1.0
2010-06-01,12.96,13.11,12.57,12.58,2.8874337537,13187300,0.0,1.0
2010-05-28,13.48,13.48,12.94,13.14,3.01596816563,13627900,0.0,1.0
2010-05-27,13.07,13.5,13.04,13.5,3.09859743044,17839000,0.0,1.0
2010-05-26,13.2,13.45,12.71,12.75,2.92645312875,24875700,0.0,1.0
2010-05-25,11.97,12.75,11.85,12.69,2.91268158462,24166300,0.0,1.0
2010-05-24,12.69,12.84,12.32,12.36,2.83693809187,16614100,0.0,1.0
2010-05-21,12.1,13.075,12.1,12.73,2.92186261404,26740000,0.0,1.0
2010-05-20,12.39,12.76,12.01,12.46,2.85989066543,28228400,0.0,1.0
2010-05-19,12.5,12.78,12.41,12.76,2.92874838611,20663000,0.0,1.0
2010-05-18,13.1,13.18,12.49,12.56,2.88284323899,16852800,0.0,1.0
2010-05-17,12.98,13.15,12.58,12.99,2.98153930529,21401500,0.0,1.0
2010-05-14,13.66,13.7,12.6,12.96,2.97465353323,62326700,0.0,1.0
2010-05-13,14.62,15.29,14.51,14.65,3.36255202637,31300000,0.0,1.0
2010-05-12,14.5,14.76,14.41,14.68,3.36943779844,22530900,0.0,1.0
2010-05-11,14.42,14.69,14.29,14.4,3.30517059247,20728100,0.0,1.0
2010-05-10,14.8,14.98,14.4,14.56,3.34189471017,24478900,0.0,1.0
2010-05-07,14.33,14.33,13.46,13.96,3.20417926881,28842800,0.0,1.0
2010-05-06,14.4,14.7,13.04,14.2,3.25926544536,25072200,0.0,1.0
2010-05-05,14.45,14.87,14.32,14.5,3.32812316603,33271000,0.0,1.0
2010-05-04,15.3,15.33,14.53,14.75,3.38550459993,32784400,0.0,1.0
2010-05-03,15.79,15.88,15.3,15.54,3.56682993104,26974300,0.0,1.0
2010-04-30,16.45,16.48,15.7,15.71,3.60584930609,26701200,0.0,1.0
2010-04-29,16.21,16.67,15.97,16.65,3.82160349755,24678200,0.0,1.0
2010-04-28,16.12,16.39,15.83,16.16,3.70913588711,16804100,0.0,1.0
2010-04-27,16.48,16.65,16.08,16.13,3.70225011504,15167600,0.0,1.0
2010-04-26,16.46,16.8,16.43,16.6,3.81012721077,12277300,0.0,1.0
2010-04-23,16.62,16.66,16.15,16.44,3.77340309307,18822900,0.0,1.0
2010-04-22,16.33,16.72,16.1,16.67,3.82619401226,16423300,0.0,1.0
2010-04-21,17.13,17.15,16.4,16.6,3.81012721077,22397700,0.0,1.0
2010-04-20,17.1,17.28,16.82,17.04,3.91111853443,16954700,0.0,1.0
2010-04-19,16.93,17.03,16.41,16.98,3.89734699029,27362300,0.0,1.0
2010-04-16,17.28,17.35,16.68,17.06,3.91570904914,47943400,0.0,1.0
2010-04-15,17.94,18.12,17.76,18.01,4.13375849795,23939900,0.0,1.0
2010-04-14,18.04,18.13,17.6,17.88,4.10392015232,22518000,0.0,1.0
2010-04-13,17.37,17.72,17.3,17.66,4.05342449049,16217400,0.0,1.0
2010-04-12,17.01,17.37,16.98,17.3,3.97079522568,13661500,0.0,1.0
2010-04-09,16.84,17.05,16.75,16.99,3.89964224765,20439300,0.0,1.0
2010-04-08,17.05,17.175,16.79,16.88,3.87439441673,25940000,0.0,1.0
2010-04-07,16.94,17.45,16.8,17.16,3.9386616227,20436700,0.0,1.0
2010-04-06,17.26,17.3,16.75,17.05,3.91341379178,20231500,0.0,1.0
2010-04-05,17.33,17.51,17.31,17.48,4.01210985809,10340900,0.0,1.0
2010-04-01,17.48,17.68,17.04,17.22,3.95243316683,8491600,0.0,1.0
2010-03-31,17.56,17.64,17.31,17.4,3.99374779924,9746000,0.0,1.0
2010-03-30,17.76,17.85,17.33,17.63,4.04653871842,8102600,0.0,1.0
2010-03-29,17.45,17.6,17.21,17.56,4.03047191693,9861400,0.0,1.0
2010-03-26,17.49,17.67,17.1975,17.34,3.9799762551,8616900,0.0,1.0
2010-03-25,17.54,17.65,17.3,17.34,3.9799762551,12379600,0.0,1.0
2010-03-24,17.74,17.79,17.255,17.29,3.96849996832,10906300,0.0,1.0
2010-03-23,17.655,17.98,17.54,17.89,4.10621540968,12340300,0.0,1.0
2010-03-22,17.03,17.6,17.03,17.53,4.02358614486,10883400,0.0,1.0
2010-03-19,17.72,17.77,17.03,17.25,3.9593189389,14615300,0.0,1.0
2010-03-18,18.13,18.13,17.3,17.46,4.00751934337,18524100,0.0,1.0
2010-03-17,17.86,18.34,17.86,18.1,4.15441581415,16279200,0.0,1.0
2010-03-16,17.15,17.86,17.14,17.755,4.07522943537,16624700,0.0,1.0
2010-03-15,17.23,17.4,17.0,17.16,3.9386616227,8972600,0.0,1.0
2010-03-12,17.38,17.43,17.16,17.25,3.9593189389,13008800,0.0,1.0
2010-03-11,17.45,17.51,17.12,17.19,3.94554739476,13516500,0.0,1.0
2010-03-10,17.5,17.78,17.49,17.59,4.037357689,10463000,0.0,1.0
2010-03-09,17.09,17.72,17.08,17.55,4.02817665958,20770800,0.0,1.0
2010-03-08,17.18,17.23,16.85,16.92,3.88357544616,10982800,0.0,1.0
2010-03-05,16.54,17.29,16.54,17.17,3.94095688005,15820800,0.0,1.0
2010-03-04,16.7,16.83,16.45,16.66,3.8238987549,13934900,0.0,1.0
2010-03-03,16.94,17.03,16.49,16.63,3.81701298284,9982500,0.0,1.0
2010-03-02,17.0,17.21,16.72,16.84,3.86521338731,13466200,0.0,1.0
2010-03-01,16.21,16.93,16.08,16.85,3.86750864466,13896700,0.0,1.0
2010-02-26,16.32,16.44,16.1,16.2,3.71831691653,9834900,0.0,1.0
2010-02-25,16.17,16.44,15.76,16.4,3.76422206365,14424300,0.0,1.0
2010-02-24,16.35,16.71,16.3,16.55,3.79865092399,11146700,0.0,1.0
2010-02-23,16.66,16.73,16.04,16.21,3.72061217389,12244100,0.0,1.0
2010-02-22,16.65,16.9,16.5,16.61,3.81242246812,11452100,0.0,1.0
2010-02-19,16.6,16.78,16.5,16.58,3.80553669606,12763700,0.0,1.0
2010-02-18,16.86,16.95,16.21,16.67,3.82619401226,37887700,0.0,1.0
2010-02-17,17.89,17.9,17.325,17.84,4.0947391229,21914000,0.0,1.0
2010-02-16,17.58,17.74,17.37,17.67,4.05571974785,11425600,0.0,1.0
2010-02-12,17.0,17.7,16.805,17.35,3.98227151246,19505300,0.0,1.0
2010-02-11,16.63,17.3,16.51,17.12,3.92948059327,17399500,0.0,1.0
2010-02-10,16.16,16.52,16.05,16.37,3.75733629158,13395700,0.0,1.0
2010-02-09,16.45,16.53,15.9,16.06,3.68618331355,23253600,0.0,1.0
2010-02-08,16.17,16.58,15.873,16.19,3.71602165918,11129000,0.0,1.0
2010-02-05,15.88,16.26,15.6,16.22,3.72290743124,15121400,0.0,1.0
2010-02-04,16.73,16.73,15.72,15.9,3.64945919586,19587000,0.0,1.0
2010-02-03,16.59,16.95,16.51,16.88,3.87439441673,14057400,0.0,1.0
2010-02-02,16.51,16.95,16.46,16.74,3.84226081375,21245300,0.0,1.0
2010-02-01,15.45,16.6,15.32,16.57,3.8032414387,23745800,0.0,1.0
2010-01-29,16.27,16.45,15.15,15.39,3.53240107071,19367500,0.0,1.0
2010-01-28,16.78,16.84,15.86,16.09,3.69306908562,17194100,0.0,1.0
2010-01-27,16.2,16.71,16.02,16.65,3.82160349755,20312600,0.0,1.0
2010-01-26,16.66,16.77,16.2,16.21,3.72061217389,17865900,0.0,1.0
2010-01-25,16.73,17.06,16.61,16.74,3.84226081375,16091900,0.0,1.0
2010-01-22,16.85,17.16,16.36,16.46,3.77799360779,26697900,0.0,1.0
2010-01-21,17.35,17.66,16.89,17.05,3.91341379178,15215800,0.0,1.0
2010-01-20,17.21,17.43,16.98,17.355,3.98341914114,17993200,0.0,1.0
2010-01-19,16.98,17.54,16.93,17.43,4.00063357131,13633200,0.0,1.0
2010-01-15,17.5,17.65,16.88,17.11,3.92718533592,20454800,0.0,1.0
2010-01-14,17.69,17.82,17.33,17.63,4.04653871842,15213100,0.0,1.0
2010-01-13,17.79,17.97,17.1,17.91,4.11080592439,12721700,0.0,1.0
2010-01-12,18.02,18.09,17.29,17.67,4.05571974785,15685800,0.0,1.0
2010-01-11,18.65,18.73,18.03,18.29,4.19802570391,13915300,0.0,1.0
2010-01-08,18.36,18.6821,18.25,18.55,4.25770239516,11954200,0.0,1.0
2010-01-07,18.78,18.86,18.37,18.51,4.24852136574,13694800,0.0,1.0
2010-01-06,18.75,18.92,18.57,18.88,4.33344588791,16229200,0.0,1.0
2010-01-05,18.51,18.96,18.42,18.76,4.30590279964,18216200,0.0,1.0
2010-01-04,18.51,18.62,18.11,18.49,4.24393085103,20005100,0.0,1.0
2009-12-31,18.71,18.95,18.66,18.68,4.28754074079,17508500,0.0,1.0
2009-12-30,18.19,18.78,18.06,18.67,4.28524548344,17600200,0.0,1.0
2009-12-29,17.74,18.07,17.7,18.02,4.1360537553,11896200,0.0,1.0
2009-12-28,18.06,18.22,17.62,17.8,4.08555809347,11644000,0.0,1.0
2009-12-24,18.18,18.21,18.02,18.09,4.15212055679,3420300,0.0,1.0
2009-12-23,18.05,18.18,17.82,18.13,4.16130158622,11054900,0.0,1.0
2009-12-22,17.42,18.06,17.4,17.88,4.10392015232,19826100,0.0,1.0
2009-12-21,16.92,17.49,16.9,17.42,3.99833831395,10694800,0.0,1.0
2009-12-18,16.97,17.03,16.62,16.82,3.8606228726,20320700,0.0,1.0
2009-12-17,16.96,17.48,16.58,16.83,3.86291812995,25403300,0.0,1.0
2009-12-16,16.21,17.09,16.12,16.91,3.8812801888,42085000,0.0,1.0
2009-12-15,15.56,15.91,15.52,15.65,3.59207776196,11153800,0.0,1.0
2009-12-14,15.43,15.72,15.26,15.67,3.59666827667,10137200,0.0,1.0
2009-12-11,15.54,15.56,15.17,15.21,3.4910864383,10418600,0.0,1.0
2009-12-10,15.8,15.9,15.36,15.41,3.53699158542,10425300,0.0,1.0
2009-12-09,15.47,15.805,15.32,15.69,3.60125879138,16789700,0.0,1.0
2009-12-08,15.83,15.9,15.22,15.31,3.51403901186,26887800,0.0,1.0
2009-12-07,15.85,16.45,15.1,16.09,3.69306908562,68304600,0.0,1.0
2009-12-04,14.09,14.32,13.87,14.26,3.27303698949,20614100,0.0,1.0
2009-12-03,13.88,14.13,13.81,13.83,3.17434092319,16500900,0.0,1.0
2009-12-02,13.35,13.75,13.27,13.72,3.14909309227,15057300,0.0,1.0
2009-12-01,13.13,13.47,13.06,13.32,3.05728279804,11548400,0.0,1.0
2009-11-30,12.84,13.07,12.7,13.06,2.99760610678,12745900,0.0,1.0
2009-11-27,12.6,12.94,12.53,12.79,2.93563415818,6998300,0.0,1.0
2009-11-25,13.07,13.25,12.975,13.07,2.99990136414,11044000,0.0,1.0
2009-11-24,12.94,13.03,12.71,12.92,2.9654725038,10462600,0.0,1.0
2009-11-23,13.09,13.327,12.94,13.0,2.98383456265,9773100,0.0,1.0
2009-11-20,12.68,12.96,12.65,12.9,2.96088198909,10668700,0.0,1.0
2009-11-19,13.23,13.23,12.74,12.98,2.97924404794,20846000,0.0,1.0
2009-11-18,13.6,13.65,13.29,13.52,3.10318794516,11387900,0.0,1.0
2009-11-17,13.758,13.758,13.47,13.73,3.15138834963,8753100,0.0,1.0
2009-11-16,13.68,13.91,13.61,13.75,3.15597886434,10070500,0.0,1.0
2009-11-13,13.45,13.63,13.39,13.56,3.11236897458,9713100,0.0,1.0
2009-11-12,13.62,13.85,13.42,13.46,3.08941640102,12646600,0.0,1.0
2009-11-11,13.35,13.82,13.3275,13.5,3.09859743044,21787800,0.0,1.0
2009-11-10,13.51,13.51,12.96,13.13,3.01367290828,19536800,0.0,1.0
2009-11-09,13.34,13.65,13.33,13.46,3.08941640102,20453100,0.0,1.0
2009-11-06,13.04,13.43,12.88,13.16,3.02055868034,41027800,0.0,1.0
2009-11-05,12.12,12.39,12.08,12.27,2.81628077567,23878900,0.0,1.0
2009-11-04,12.1,12.23,11.93,11.98,2.74971831235,22921000,0.0,1.0
2009-11-03,11.68,12.07,11.56,12.01,2.75660408442,21911800,0.0,1.0
2009-11-02,11.94,12.33,11.73,12.07,2.77037562855,14828400,0.0,1.0
2009-10-30,12.49,12.535,11.9,11.96,2.74512779764,15103600,0.0,1.0
2009-10-29,12.21,12.61,12.1,12.55,2.88054798163,15927500,0.0,1.0
2009-10-28,12.26,12.535,11.96,12.02,2.75889934177,19340800,0.0,1.0
2009-10-27,12.92,13.11,12.41,12.54,2.87825272428,14795900,0.0,1.0
2009-10-26,13.25,13.45,12.91,12.98,2.97924404794,12041300,0.0,1.0
2009-10-23,13.65,13.65,13.07,13.15,3.01826342299,10738200,0.0,1.0
2009-10-22,13.31,13.54,13.08,13.47,3.09171165838,9483200,0.0,1.0
2009-10-21,13.66,13.87,13.31,13.38,3.07105434217,12598900,0.0,1.0
2009-10-20,13.93,14.03,13.6,13.71,3.14679783492,16504500,0.0,1.0
2009-10-19,13.33,13.81,13.22,13.7,3.14450257756,17389700,0.0,1.0
2009-10-16,13.36,13.4,12.98,13.22,3.03433022448,25470800,0.0,1.0
2009-10-15,13.92,14.05,13.44,13.53,3.10548320251,27304900,0.0,1.0
2009-10-14,14.5,14.5,13.87,13.94,3.1995887541,27548700,0.0,1.0
2009-10-13,14.09,14.25,13.83,13.96,3.20417926881,15053100,0.0,1.0
2009-10-12,13.93,14.28,13.92,14.01,3.21565555559,12475200,0.0,1.0
2009-10-09,13.91,14.19,13.89,14.17,3.25237967329,15463500,0.0,1.0
2009-10-08,13.98,14.02,13.49,13.99,3.21106504088,31038100,0.0,1.0
2009-10-07,13.91,14.06,13.75,13.9,3.19040772468,11490200,0.0,1.0
2009-10-06,13.95,14.25,13.85,14.01,3.21565555559,19031800,0.0,1.0
2009-10-05,14.0,14.05,13.54,13.78,3.16286463641,18856900,0.0,1.0
2009-10-02,13.82,14.15,13.74,13.85,3.1789314379,15311900,0.0,1.0
2009-10-01,14.98,14.98,13.95,13.96,3.20417926881,24999000,0.0,1.0
2009-09-30,14.86,15.21,14.53,15.03,3.44977180589,21898900,0.0,1.0
2009-09-29,14.92,15.1,14.53,14.56,3.34189471017,11773200,0.0,1.0
2009-09-28,14.55,15.2,14.55,14.83,3.40386665878,11692700,0.0,1.0
2009-09-25,14.66,14.73,14.39,14.5,3.32812316603,9438900,0.0,1.0
2009-09-24,15.19,15.19,14.69,14.74,3.38320934257,13821900,0.0,1.0
2009-09-23,15.27,15.4,14.92,14.94,3.42911448969,11973400,0.0,1.0
2009-09-22,15.26,15.35,15.06,15.18,3.48420066623,9034700,0.0,1.0
2009-09-21,15.04,15.41,14.91,15.15,3.47731489416,14719400,0.0,1.0
2009-09-18,15.39,15.5,15.1,15.22,3.49338169566,15118500,0.0,1.0
2009-09-17,15.9,15.9,14.9682,15.24,3.49797221037,23077400,0.0,1.0
2009-09-16,16.34,16.37,15.7,15.94,3.65864022528,17676600,0.0,1.0
2009-09-15,16.2,16.58,16.05,16.38,3.75963154894,13653400,0.0,1.0
2009-09-14,16.08,16.21,15.91,16.05,3.68388805619,12262900,0.0,1.0
2009-09-11,16.43,16.49,16.2,16.318,3.74540095333,17818300,0.0,1.0
2009-09-10,16.01,16.49,15.83,16.47,3.78028886514,15198800,0.0,1.0
2009-09-09,15.5,15.99,15.28,15.96,3.66323073999,14292100,0.0,1.0
2009-09-08,15.22,15.53,15.1,15.53,3.56453467369,13742800,0.0,1.0
2009-09-04,14.51,15.21,14.51,15.11,3.46813386474,12826200,0.0,1.0
2009-09-03,14.23,14.59,14.19,14.57,3.34418996752,13350500,0.0,1.0
2009-09-02,14.05,14.37,13.97,14.23,3.26615121742,10116400,0.0,1.0
2009-09-01,14.51,14.92,13.95,14.03,3.22024607031,18421400,0.0,1.0
2009-08-31,14.56,14.63,14.33,14.52,3.33271368074,10794900,0.0,1.0
2009-08-28,14.39,15.03,14.37,14.73,3.38091408522,22099800,0.0,1.0
2009-08-27,13.88,14.07,13.73,14.01,3.21565555559,13776800,0.0,1.0
2009-08-26,13.63,13.85,13.5807,13.82,3.17204566583,10857700,0.0,1.0
2009-08-25,13.61,13.8,13.38,13.66,3.13532154814,11102200,0.0,1.0
2009-08-24,13.85,14.0,13.46,13.54,3.10777845987,11536400,0.0,1.0
2009-08-21,13.81,13.95,13.53,13.93,3.19729349675,15183100,0.0,1.0
2009-08-20,13.12,13.76,13.0901,13.7,3.14450257756,20496000,0.0,1.0
2009-08-19,13.13,13.26,13.0,13.18,3.02514919506,13824900,0.0,1.0
2009-08-18,12.86,13.48,12.85,13.33,3.05957805539,15905000,0.0,1.0
2009-08-17,13.01,13.05,12.72,12.86,2.95170095967,11625800,0.0,1.0
2009-08-14,13.81,13.83,13.24,13.42,3.0802353716,10678700,0.0,1.0
2009-08-13,13.53,13.88,13.29,13.83,3.17434092319,14100700,0.0,1.0
2009-08-12,12.96,13.57,12.95,13.43,3.08253062895,15873500,0.0,1.0
2009-08-11,13.17,13.37,12.88,12.95,2.97235827587,12047100,0.0,1.0
2009-08-10,13.81,14.01,13.18,13.26,3.0435112539,17332800,0.0,1.0
2009-08-07,13.83,14.23,13.52,13.71,3.14679783492,35046800,0.0,1.0
2009-08-06,13.45,13.69,13.043,13.12,3.01137765092,23939700,0.0,1.0
2009-08-05,13.29,13.5,13.1301,13.4,3.07564485688,15269200,0.0,1.0
2009-08-04,13.05,13.6,13.03,13.37,3.06875908482,17384500,0.0,1.0
2009-08-03,13.24,13.43,12.99,13.28,3.04810176861,11797500,0.0,1.0
2009-07-31,12.88,13.11,12.58,12.93,2.96776776116,13539000,0.0,1.0
2009-07-30,13.0,13.17,12.77,12.88,2.95629147438,11711100,0.0,1.0
2009-07-29,12.89,12.97,12.65,12.78,2.93333890082,9349300,0.0,1.0
2009-07-28,12.93,13.18,12.82,13.04,2.99301559207,14079500,0.0,1.0
2009-07-27,12.84,13.21,12.72,13.02,2.98842507736,16937100,0.0,1.0
2009-07-24,12.6,13.0,12.52,12.96,2.97465353323,16264800,0.0,1.0
2009-07-23,12.29,13.04,12.16,13.0,2.98383456265,26153000,0.0,1.0
2009-07-22,11.73,12.38,11.65,12.27,2.81628077567,15022700,0.0,1.0
2009-07-21,12.19,12.24,11.69,11.97,2.74742305499,23532400,0.0,1.0
2009-07-20,12.17,12.35,12.01,12.22,2.80480448889,19568900,0.0,1.0
2009-07-17,11.73,12.11,11.61,12.07,2.77037562855,21258900,0.0,1.0
2009-07-16,11.27,11.77,11.21,11.73,2.69233687845,23801900,0.0,1.0
2009-07-15,11.1,11.37,11.0,11.15,2.55921195181,25570200,0.0,1.0
2009-07-14,10.57,10.75,10.45,10.71,2.45822062815,11314200,0.0,1.0
2009-07-13,10.58,10.58,9.95,10.49,2.40772496632,13900300,0.0,1.0
2009-07-10,10.33,10.44,10.11,10.37,2.38018187805,13000200,0.0,1.0
2009-07-09,10.28,10.5,10.25,10.33,2.37100084863,17864100,0.0,1.0
2009-07-08,10.15,10.18,9.71,10.11,2.3205051868,30146500,0.0,1.0
2009-07-07,10.59,10.6499,10.06,10.09,2.31591467209,26824900,0.0,1.0
2009-07-06,10.89,10.9,10.37,10.55,2.42149651046,18811400,0.0,1.0
2009-07-02,10.97,11.11,10.75,10.9,2.50183051791,13807800,0.0,1.0
2009-07-01,11.36,11.49,11.15,11.34,2.60282184157,17410500,0.0,1.0
2009-06-30,11.53,11.69,11.08,11.29,2.59134555479,14746100,0.0,1.0
2009-06-29,11.6,11.78,11.4495,11.57,2.65561276076,12751400,0.0,1.0
2009-06-26,11.37,11.61,11.27,11.57,2.65561276076,12848900,0.0,1.0
2009-06-25,10.75,11.44,10.64,11.42,2.62118390042,21761100,0.0,1.0
2009-06-24,10.63,11.1,10.63,10.85,2.49035423113,12877400,0.0,1.0
2009-06-23,10.65,10.67,10.085,10.5,2.41002022368,14744100,0.0,1.0
2009-06-22,11.22,11.22,10.51,10.55,2.42149651046,14371600,0.0,1.0
2009-06-19,11.17,11.455,11.03,11.18,2.56609772388,18689100,0.0,1.0
2009-06-18,11.24,11.45,10.935,11.06,2.53855463561,14159400,0.0,1.0
2009-06-17,11.18,11.39,10.75,11.28,2.58905029744,19975400,0.0,1.0
2009-06-16,11.32,11.46,10.85,11.01,2.52707834883,14872800,0.0,1.0
2009-06-15,11.3,11.45,11.12,11.32,2.59823132686,11129100,0.0,1.0
